mean_null,mean_intact,delta,p,n_null,n_intact,broad_id,drug,q
0.05481704256463582,0.11500867700301662,-0.0601916344383808,0.2797212780092083,41,32,BRD-K00091282-001-01-9,Fosdagrocorat,0.9998823550455124
0.0307389074009776,0.0899188635836005,-0.0591799561826229,0.15689062966661338,42,36,BRD-K00003484-074-01-9,mirogabalin-besylate,0.9998823550455124
0.05326529200192901,0.11236138851190548,-0.05909609650997647,0.24492753877634826,42,35,BRD-K00003452-001-01-9,desidustat,0.9998823550455124
-0.14490183706264095,-0.08642277040701057,-0.05847906665563038,0.3892283278105162,42,35,BRD-K83631119-001-04-9,paeoniflorin,0.9998823550455124
0.0007598365929075232,0.05884558444808893,-0.05808574785518141,0.2788201148946212,42,36,BRD-K00004694-001-01-9,sultamicillin,0.9998823550455124
-0.06997029502994537,-0.011925538142084524,-0.05804475688786084,0.3841442952424562,41,32,BRD-K00089583-001-01-9,Indoxacarb,0.9998823550455124
-1.7856421171550418,-1.7276341769093584,-0.058007940245683454,0.4289575759327855,42,35,BRD-K43812936-001-01-9,Mps1-IN-5,0.9998823550455124
-0.10650715329952537,-0.048898300497797295,-0.057608852801728075,0.18484194894187678,42,36,BRD-K00003482-001-01-9,MK-4074,0.9998823550455124
-0.13030655671614214,-0.07288909823074073,-0.057417458485401404,0.41694335879715644,42,35,BRD-K00003392-001-01-9,futibatinib,0.9998823550455124
-0.17058016399539452,-0.11316562453885615,-0.05741453945653838,0.31714232168408163,42,35,BRD-K00003363-001-01-9,delpazolid,0.9998823550455124
-0.011990767972406386,0.04531492869220842,-0.057305696664614804,0.602903781076795,42,35,BRD-K14661019-001-02-9,AZ-7371,0.9998823550455124
0.20843400850521346,0.2657277199317087,-0.057293711426495225,0.5858146219778251,41,32,BRD-K00091077-001-01-9,AZD8329,0.9998823550455124
0.12879994168095418,0.18598259382405305,-0.05718265214309887,0.5427710074245548,42,35,BRD-K33963447-001-03-9,GNE-7915,0.9998823550455124
-0.004749637676177816,0.052142944707773295,-0.05689258238395111,0.34307202156719496,42,35,BRD-A91386192-001-07-9,trofosfamide,0.9998823550455124
-0.08107142997596231,-0.02424460172203383,-0.056826828253928485,0.3892283278105162,42,35,BRD-K76989898-001-02-9,TC-G-1004,0.9998823550455124
-0.09997450919432575,-0.04333713256168331,-0.05663737663264244,0.4531735056992319,42,35,BRD-K00003305-001-01-9,BMS-779788,0.9998823550455124
-0.1178109549442059,-0.06121357873415189,-0.056597376210054014,0.10506627768716614,42,35,BRD-K00003326-001-01-9,ginsenoside-RE,0.9998823550455124
-1.1801592496645088,-1.1235673791306053,-0.056591870533903466,0.6576047190813185,42,36,BRD-K00003105-003-01-9,IACS-10759,0.9998823550455124
-0.09205071417240861,-0.03550218730927864,-0.056548526863129965,0.6340924774125075,42,35,BRD-K00004567-001-01-9,florifenine,0.9998823550455124
-0.013218592242963682,0.043188501025768655,-0.05640709326873233,0.3647479224971401,42,36,BRD-K63806092-236-06-9,sitaxentan,0.9998823550455124
-0.09859528217146525,-0.042194770417021,-0.05640051175444425,0.32079578676522125,42,35,BRD-K79294107-300-02-9,PLX647,0.9998823550455124
-0.01040987803212502,0.04591086134574464,-0.05632073937786966,0.3620658374998915,42,35,BRD-K29313239-005-10-9,4-DAMP,0.9998823550455124
-0.1847272208808397,-0.12855569699084707,-0.056171523889992636,0.7079192996789835,42,35,BRD-K59650319-003-04-9,YM-298198,0.9998823550455124
0.11037295734249544,0.16638650146997108,-0.05601354412747564,0.28857702145637765,42,35,BRD-K00004635-001-01-9,PF-04995274,0.9998823550455124
-0.20860834586310936,-0.1526397922865017,-0.055968553576607655,0.5427710074245548,42,35,BRD-K00003381-001-01-9,MSDC-0160,0.9998823550455124
-0.051864341666817096,0.003925701818420592,-0.05579004348523769,0.1694035634796513,42,35,BRD-K71454870-046-01-8,morantel,0.9998823550455124
-0.03030523696250433,0.02518390497993614,-0.055489141942440465,0.5305794758873121,42,35,BRD-K10596918-001-02-9,DC-260126,0.9998823550455124
-0.06953077855369826,-0.014089548586428772,-0.05544122996726948,0.3355809824308518,42,35,BRD-K00003470-001-01-9,Neu2000,0.9998823550455124
0.027411031264511297,0.08183148580274105,-0.05442045453822975,0.17726606765212893,42,35,BRD-K34798115-001-02-9,SJ-733,0.9998823550455124
-0.1329501004685358,-0.07867360086151752,-0.05427649960701829,0.45722899257544525,42,35,BRD-K01826330-001-01-9,etifoxine,0.9998823550455124
-0.0239673497186145,0.029935152026385064,-0.05390250174499957,0.23371306434181216,42,36,BRD-K00003141-003-01-9,vixotrigine,0.9998823550455124
-3.712570513012256,-3.658825075581023,-0.05374543743123317,0.4612889384413,42,35,BRD-K55790047-001-02-9,ON-01500,0.9998823550455124
-0.06743357251774933,-0.013778637249527256,-0.05365493526822207,0.3343166607920826,41,32,BRD-K00091275-001-01-9,Valnivudine,0.9998823550455124
0.03018368109172586,0.08342468596861276,-0.0532410048768869,0.30628951014637834,42,35,BRD-K00003303-001-01-9,acoziborole,0.9998823550455124
-0.27977110235872155,-0.22688852844441076,-0.05288257391431078,0.4264470766804127,42,36,BRD-K00004633-001-01-9,PF-4191834,0.9998823550455124
-0.13629316011564305,-0.08356104904840131,-0.05273211106724174,0.14515657451098823,42,36,BRD-K00004292-003-02-9,efonidipine,0.9998823550455124
-0.1748813424456096,-0.12237109046493266,-0.052510251980676936,0.30988889345221815,42,35,BRD-K00005343-001-01-9,reynoutrin,0.9998823550455124
-0.014813215281171022,0.03750412247692281,-0.05231733775809383,0.2069982207044892,42,36,BRD-K00004966-001-01-9,amenamevir,0.9998823550455124
-0.07239253917219299,-0.020261013064233353,-0.05213152610795964,0.17954203217075138,42,36,BRD-K00003445-001-01-9,vaniprevir,0.9998823550455124
0.03574731617463733,0.08718282259086928,-0.05143550641623195,0.29560405170566645,42,35,BRD-K69191882-065-01-6,guanidinoethyldisulfide-bicarbonate,0.9998823550455124
-0.04321022538784269,0.007364243525380327,-0.05057446891322302,0.40689389787385893,42,36,BRD-K00003403-001-01-9,JNJ-39758979,0.9998823550455124
-0.054567183037696705,-0.004145361689815256,-0.05042182134788145,0.1799373117040997,42,35,BRD-K61524559-001-04-7,,0.9998823550455124
-0.05008361477728183,0.00018821914305417603,-0.050271833920336004,0.3589303693528524,41,32,BRD-K83982397-001-06-9,2-Benzyl-4-chlorophenol,0.9998823550455124
-0.06957294098483795,-0.019440111808842746,-0.0501328291759952,0.5870447843060811,42,35,BRD-M75061779-001-01-2,ethanolamine-oleate,0.9998823550455124
0.048543536887589736,0.09847463856219726,-0.04993110167460753,0.28857702145637765,42,35,BRD-K90991629-100-02-9,delafloxacin,0.9998823550455124
0.1371685959431297,0.18699343020181985,-0.049824834258690165,0.23538401450880242,42,35,BRD-K00003429-001-01-9,GSK2982772,0.9998823550455124
-0.14732055629659155,-0.09751716495561856,-0.04980339134097299,0.3736310128976952,42,35,BRD-K00003248-001-01-9,cenerimod,0.9998823550455124
0.0670660391265407,0.11681495451125523,-0.04974891538471453,0.3343166607920826,41,32,BRD-K00090657-001-01-9,(Rac)-Tavapadon,0.9998823550455124
-0.17748290055183347,-0.12773821726106643,-0.04974468329076703,0.09714558917896371,42,36,BRD-K65508953-001-13-9,monocrotaline,0.9998823550455124
-0.05067961710395942,-0.0011136291830127825,-0.04956598792094664,0.3497895992456279,42,36,BRD-K00004548-001-01-9,NS-11394,0.9998823550455124
-0.260921845765838,-0.21162133016191037,-0.04930051560392762,0.20802249609079881,42,35,BRD-K87454346-001-01-1,NVP-TNKS656,0.9998823550455124
-0.046561623180052567,0.002623353538578371,-0.04918497671863094,0.17199915941315164,42,35,BRD-K00004734-001-01-9,AVE-3085,0.9998823550455124
-0.27149172409193173,-0.2237034177761671,-0.04778830631576464,0.5379296625873383,42,36,BRD-K62378877-001-05-9,clanfenur,0.9998823550455124
-0.1255861876925399,-0.07791804805167192,-0.04766813964086798,0.24172342028521826,42,35,BRD-K06496777-003-02-9,AT-1015,0.9998823550455124
-0.08240769976449394,-0.035306271623436136,-0.047101428141057805,0.2557474654227857,42,36,BRD-K00003127-001-01-9,pimodivir,0.9998823550455124
0.03811806933140178,0.08473802153205448,-0.0466199522006527,0.09432516022455723,42,35,BRD-A14757586-001-04-9,tetrazol-5-yl-glycine-(RS),0.9998823550455124
-4.181896287830041,-4.1353239573164124,-0.0465723305136283,0.40300931802813816,42,36,BRD-K00003531-001-01-9,acelarin,0.9998823550455124
-0.1071932287516026,-0.06085520385622133,-0.046338024895381275,0.4450775835785384,42,35,BRD-K02490038-236-03-8,BQ-788,0.9998823550455124
-0.049036721303578515,-0.002776197574428113,-0.046260523729150405,0.5710424240672145,42,35,BRD-K00004717-001-01-9,R-121919,0.9998823550455124
0.06258764295801665,0.10864808473450223,-0.04606044177648558,0.6417620016436568,42,35,BRD-K00003272-001-01-9,dextrorotation-nimorazole-phosphate-ester,0.9998823550455124
-0.28766399823417277,-0.24205927418517226,-0.04560472404900051,0.6263689871023048,42,35,BRD-K00003501-001-01-9,lazertinib,0.9998823550455124
-0.10148356426570307,-0.05636205582278804,-0.04512150844291503,0.6263689871023048,42,35,BRD-K62814487-001-03-0,SR-1664,0.9998823550455124
-0.29841278448358854,-0.25352567213388555,-0.044887112349702996,0.12146616214242273,42,36,BRD-K00003377-001-01-9,fisogatinib,0.9998823550455124
-0.1413774618520136,-0.09661416473686558,-0.044763297115148024,0.3135065930698079,42,35,BRD-K56509348-003-04-9,BMS-182874,0.9998823550455124
-0.09629388852840978,-0.05185172881590474,-0.04444215971250504,0.08926855410379925,42,35,BRD-K95603879-001-08-9,BHQ,0.9998823550455124
-0.22720519100395517,-0.18297032770086916,-0.044234863303086014,0.5538172332779038,42,36,BRD-K25521961-001-06-9,L-phenylisopropyladenosine,0.9998823550455124
-0.15291441134910025,-0.10913182615577244,-0.04378258519332781,0.2169277150251812,42,35,BRD-K00004641-001-01-9,PHA-543613,0.9998823550455124
-0.12764472675644406,-0.0838918615646373,-0.04375286519180677,0.16428821684668682,42,35,BRD-K00003169-001-01-9,RAD140,0.9998823550455124
-0.05952041980726858,-0.01587807748215776,-0.04364234232511083,0.45809175882822956,42,36,BRD-K00003167-001-01-9,macitentan-n-butyl-analogue,0.9998823550455124
-0.23185644253238957,-0.18832758699390856,-0.043528855538481015,0.1737549361754115,41,32,BRD-K24621118-001-04-9,Actinonin,0.9998823550455124
-0.22233767781641514,-0.17904227832330288,-0.04329539949311226,0.3393185641658246,42,35,BRD-K24526313-001-17-7,levcromakalim,0.9998823550455124
-0.28556030751399947,-0.24284370055112905,-0.04271660696287041,0.34307202156719496,42,35,BRD-K36137799-001-06-9,plumbagin,0.9998823550455124
0.1062959830960108,0.14886927794725727,-0.042573294851246474,0.20987417467661212,42,36,BRD-K00003120-001-01-9,BI-409306,0.9998823550455124
-0.10877984806722579,-0.06626323086420285,-0.04251661720302294,0.5379296625873383,42,36,BRD-K00003119-066-01-9,pradefovir,0.9998823550455124
-0.034825974586497215,0.0074839475225735135,-0.042309922109070724,0.32446669063500866,42,35,BRD-K00003410-001-01-9,GAL-021,0.9998823550455124
-0.0479414361374698,-0.0057179724902194475,-0.04222346364725035,0.32079578676522125,42,35,BRD-K00003290-003-01-9,emixustat,0.9998823550455124
-0.12265900602490203,-0.08067411779322194,-0.04198488823168009,0.31039551774697655,41,32,BRD-K00076721-001-02-9,SDZ-MKS 492,0.9998823550455124
-0.1625897883978565,-0.12125963365699981,-0.0413301547408567,0.3135065930698079,42,35,BRD-K59839632-001-02-9,ICA-069673,0.9998823550455124
-0.003024899570206787,0.038243789486194654,-0.04126868905640144,0.32079578676522125,42,35,BRD-K58234744-001-02-9,CU-CPT-4a,0.9998823550455124
-0.20448763388980348,-0.16324913158555018,-0.0412385023042533,0.397096218923205,42,35,BRD-K69726342-238-05-9,atorvastatin,0.9998823550455124
-0.0625632940790877,-0.021613300475603104,-0.0409499936034846,0.39141433111666296,42,36,BRD-K00003469-015-01-9,larazotide-acetate,0.9998823550455124
0.09946921817291463,0.1402773206222225,-0.04080810244930788,0.35062525060175576,42,35,BRD-K12979078-001-02-9,daidzin,0.9998823550455124
-0.22862278440977654,-0.18806284576546795,-0.040559938644308596,0.14954971414690754,42,35,BRD-K50888640-001-01-6,MDL-27531,0.9998823550455124
-1.696886793108269,-1.6564270514786164,-0.0404597416296526,0.38839805094329954,41,32,BRD-K00091108-001-01-9,PRI-724,0.9998823550455124
-0.4021914295059757,-0.36231848485229984,-0.03987294465367586,0.47562132826431114,41,32,BRD-K00091270-459-01-9,Polymyxin B nonapeptide (TFA),0.9998823550455124
-0.11757084256561108,-0.07794299937509666,-0.03962784319051442,0.39526917127184136,42,36,BRD-K00004601-001-01-9,HC-070,0.9998823550455124
-0.1588333816241673,-0.11986840641128675,-0.038964975212880545,0.29560405170566645,42,35,BRD-A20589515-001-03-9,dihydroxyphenylglycine,0.9998823550455124
-0.088860597113084,-0.05003233937764853,-0.03882825773543547,0.38531112757297575,42,35,BRD-K00004677-001-01-9,2-fluorofucose,0.9998823550455124
0.12636377792199763,0.16474986698572175,-0.03838608906372412,0.5142813734032375,42,35,BRD-K00004685-001-01-9,TS-011,0.9998823550455124
0.037662943378443586,0.0759308659319435,-0.03826792255349991,0.30628951014637834,42,35,BRD-K00003481-001-01-9,PAT-1251,0.9998823550455124
-0.22106209506597305,-0.18279574746291458,-0.03826634760305847,0.22604939919762984,42,35,BRD-K22631935-001-02-7,neurodazine,0.9998823550455124
-0.5383478234244766,-0.5002476293145652,-0.03810019410991139,0.19445172892758084,41,32,BRD-K00091071-001-01-9,PF-06952229,0.9998823550455124
-0.0751177113025755,-0.037108289639927815,-0.03800942166264768,0.33506088720205374,42,36,BRD-K00003216-001-01-9,relugolix,0.9998823550455124
-0.09723107814779339,-0.059262341124527246,-0.03796873702326614,0.4343221268480181,42,36,BRD-K00003526-001-01-9,uprifosbuvir,0.9998823550455124
-0.3425286707579632,-0.30463893809908005,-0.03788973265888318,0.30648200457805663,41,32,BRD-K00076155-001-02-9,Lonapalene,0.9998823550455124
-0.3156347312605319,-0.2778269728497363,-0.03780775841079559,0.28857702145637765,42,35,BRD-K02460719-001-02-9,SCH-51344,0.9998823550455124
-0.8110928199368053,-0.7738855575996508,-0.037207262337154434,0.3535084498104206,42,36,BRD-K00003430-001-01-9,PRN1371,0.9998823550455124
-0.04960085956851078,-0.013264758329274914,-0.03633610123923586,0.2920807003210165,42,35,BRD-K01826017-001-02-9,TEPP-46,0.9998823550455124
0.04256171804514358,0.07881432303759058,-0.03625260499244699,0.33185959870113824,42,35,BRD-K00003255-001-01-9,acebilustat,0.9998823550455124
-0.17914509387745461,-0.14312267178689103,-0.03602242209056358,0.5813987564621584,42,36,BRD-K00003140-001-01-9,hPGDS-IN-1,0.9998823550455124
-0.07309725163144731,-0.037263848729540985,-0.03583340290190633,0.15436128114869163,42,35,BRD-K71315565-001-02-9,MJ-15,0.9998823550455124
0.04992733712687695,0.08554951849552138,-0.03562218136864443,0.4653529228554649,42,35,BRD-K00003342-001-01-9,aticaprant,0.9998823550455124
-0.08158496757074396,-0.046011827991729086,-0.035573139579014874,0.3468410275970806,42,35,BRD-K88882192-001-03-3,ascomycin,0.9998823550455124
0.0529798745002388,0.08845857529098833,-0.03547870079074953,0.4303811405378569,42,36,BRD-K00004584-001-01-9,remetinostat,0.9998823550455124
-0.1761143061126162,-0.14097415364866667,-0.035140152463949526,0.42252031762327935,42,36,BRD-K00003730-001-01-9,HPPH,0.9998823550455124
-0.1111701200604002,-0.07603896683874223,-0.03513115322165797,0.19649079214537002,42,35,BRD-K00003139-001-01-9,etrasimod,0.9998823550455124
0.08155004438451785,0.11642452726239619,-0.03487448287787834,0.6410696306471476,41,32,BRD-K00079347-066-02-9,MK-0941,0.9998823550455124
-0.0628860495679389,-0.028754376206849275,-0.03413167336108963,0.4734913193750614,42,35,BRD-K00003477-001-01-9,asimadoline,0.9998823550455124
0.05130198298429742,0.08529705180570146,-0.033995068821404045,0.661279560463195,42,36,BRD-K00004590-001-01-9,RG7800,0.9998823550455124
-4.6027426318968665,-4.568834997088683,-0.03390763480818393,0.410787659425811,42,36,BRD-K00003280-300-01-9,PIM-447,0.9998823550455124
0.078855764928396,0.11264034230743285,-0.033784577379036854,0.4410379817253598,42,35,BRD-K24527118-001-02-9,TMN-355,0.9998823550455124
0.16190075348984379,0.19526508159151318,-0.033364328101669394,0.23854218984817532,42,35,BRD-K00004743-001-01-9,nuvenzepine,0.9998823550455124
-0.2722133163061275,-0.23892161228815445,-0.033291704017973045,0.4010461469280207,42,35,BRD-K00003394-001-01-9,ABX464,0.9998823550455124
-0.1953460048602128,-0.16217668724769713,-0.03316931761251568,0.39141433111666296,42,36,BRD-K00003598-001-01-9,HOKU-81,0.9998823550455124
-0.20363199539332769,-0.17059562130679803,-0.03303637408652965,0.2612851855705308,42,35,BRD-K00003497-001-01-9,mavacamten,0.9998823550455124
-0.028508916673718528,0.0043619725909396,-0.03287088926465813,0.3892283278105162,42,35,BRD-K00003283-001-01-9,roluperidone,0.9998823550455124
-0.05079585774725775,-0.018184243367668402,-0.03261161437958934,0.12488691422946724,42,35,BRD-K35498911-001-02-9,DSM265,0.9998823550455124
-0.16345047441711613,-0.1312429769354079,-0.03220749748170823,0.2781865396453488,42,35,BRD-K87461578-001-02-9,TC-SP-14,0.9998823550455124
-0.03793946944240417,-0.005968368504789748,-0.031971100937614426,0.6185944062171507,42,35,BRD-K00004741-001-01-9,estradiol-3-O-sulfamate,0.9998823550455124
0.04909484630516654,0.08105842842199076,-0.03196358211682422,0.4800497064330567,41,32,BRD-K00075673-001-02-9,PF-03463275,0.9998823550455124
0.0455799255798579,0.07749980990397375,-0.03191988432411585,0.5346470771445351,42,35,BRD-K00003398-001-01-9,AZD7986,0.9998823550455124
0.04655613072274221,0.07838766399799452,-0.03183153327525231,0.4775648848038793,42,35,BRD-K61721596-001-01-0,JNJ-10397049,0.9998823550455124
-0.4829214360981365,-0.4512572645207913,-0.03166417157734519,0.41418537802217487,41,32,BRD-K00091272-001-01-9,CCR1 antagonist 9,0.9998823550455124
0.06567725064338317,0.09724692424967257,-0.0315696736062894,0.5468264943007681,42,35,BRD-K00004968-001-01-9,acetylspiramycin,0.9998823550455124
-0.04644326455549704,-0.015278389578727923,-0.03116487497676912,0.3028613450149932,42,36,BRD-K00004709-001-01-9,alinidine,0.9998823550455124
0.09360054822074002,0.12473918507827952,-0.03113863685753951,0.2781865396453488,42,35,BRD-K00003397-001-01-9,MK-8617,0.9998823550455124
-0.0951742416217845,-0.06435093562427387,-0.03082330599751064,0.369762700212403,42,35,BRD-K00005240-001-01-9,tulrampator,0.9998823550455124
-0.12965727995685236,-0.09890652508371217,-0.03075075487314019,0.4010461469280207,42,35,BRD-K42629487-001-09-9,SF-11,0.9998823550455124
-0.062201112346352457,-0.0314868623461125,-0.03071425000023996,0.7127493708212476,41,32,BRD-K00076917-001-02-9,Febantel,0.9998823550455124
-2.1088200156536105,-2.078178513311927,-0.030641502341683502,0.4531735056992319,42,35,BRD-K00003409-001-01-9,CFI-402257,0.9998823550455124
-0.17821284725313752,-0.14805074261774814,-0.030162104635389375,0.5110866926488461,41,32,BRD-K00084842-001-01-9,Lotilaner,0.9998823550455124
-0.16775573188616585,-0.1376926035509152,-0.030063128335250655,0.4146902323089636,42,36,BRD-K00003527-001-01-9,sofosbuvir-impurity-m,0.9998823550455124
-0.0516447754034138,-0.02233721729402249,-0.02930755810939131,0.5061216561930746,42,35,BRD-K00003490-001-01-9,NGP555,0.9998823550455124
0.032894325659383196,0.06206166271237921,-0.029167337052996012,0.38531112757297575,42,35,BRD-K00004693-001-01-9,furvina,0.9998823550455124
-0.25311824788194304,-0.2241160804467051,-0.029002167435237924,0.2435762588264651,41,32,BRD-K00073070-001-02-9,SAR-260301,0.9998823550455124
-0.4151854647730497,-0.3869687842958011,-0.028216680477248568,0.5969906819718618,42,36,BRD-K00003385-001-01-9,IPI549,0.9998823550455124
-0.13641819270408717,-0.10828325932457361,-0.02813493337951356,0.3799150405801967,42,36,BRD-K00003514-342-01-9,diquafosol,0.9998823550455124
-0.3259223578351811,-0.2985848033745993,-0.02733755446058178,0.5870447843060811,42,35,BRD-K00003402-001-01-9,T-807,0.9998823550455124
-0.04241097527165307,-0.01509405153681022,-0.027316923734842853,0.6792042132347788,42,35,BRD-K28567778-001-02-7,neuropathiazol,0.9998823550455124
0.01353584481522536,0.04041154155155088,-0.02687569673632552,0.6493747493982442,42,35,BRD-K00004607-001-01-9,monepantel,0.9998823550455124
-0.15663038537275412,-0.1298734738616676,-0.02675691151108653,0.4450775835785384,42,35,BRD-K83904070-001-02-9,R-268712,0.9998823550455124
-0.0042344570340450945,0.02250767457870823,-0.026742131612753323,0.4343221268480181,42,36,BRD-K00003132-001-01-9,LGD-6972,0.9998823550455124
-0.06831773187590896,-0.041829245988753434,-0.02648848588715553,0.4734913193750614,42,35,BRD-K00003399-001-01-9,ocaperidone,0.9998823550455124
0.015272708173381064,0.04167870446367873,-0.02640599629029767,0.5020406232505457,42,35,BRD-K00003329-001-01-9,ingenol,0.9998823550455124
-0.12770408005928008,-0.10131819811595229,-0.02638588194332779,0.4800497064330567,41,32,BRD-K00091086-001-01-9,Zamicastat,0.9998823550455124
0.07613785374355042,0.10241262248881508,-0.02627476874526466,0.2713624348299044,42,35,BRD-K26526496-001-03-9,GS-967,0.9998823550455124
0.005761540067108213,0.03195788204470018,-0.026196341977591967,0.6340924774125075,42,35,BRD-K00003451-001-01-9,LY334370,0.9998823550455124
-0.1134431107279732,-0.08737997961638606,-0.02606313111158713,0.45722899257544525,42,35,BRD-A94055480-001-02-9,ISO-1,0.9998823550455124
0.07245113265312995,0.09829237272616818,-0.02584124007303823,0.369762700212403,42,35,BRD-K00003428-001-01-9,pagoclone,0.9998823550455124
-0.017166080969730792,0.008589511181226013,-0.025755592150956803,0.4461827667220962,42,36,BRD-K77897005-001-02-9,ridinilazole,0.9998823550455124
-0.4681072101560356,-0.44235390011928616,-0.025753310036749466,0.8304329426827799,42,34,BRD-M93148412-001-02-6,lasofoxifene,0.9998823550455124
-0.17902246414972203,-0.1533542997758958,-0.02566816437382624,0.26798194352920635,42,35,BRD-K30425481-003-02-9,L-760735,0.9998823550455124
-0.2334317155128479,-0.2078233130677034,-0.02560840244514448,0.4089760362677174,42,35,BRD-K28935038-002-03-9,loracarbef,0.9998823550455124
0.009390121571165524,0.03493364018464064,-0.025543518613475112,0.5155194516903107,41,32,BRD-K00087010-001-02-9,CC-92480,0.9998823550455124
-0.07279676809647874,-0.04739494934480201,-0.025401818751676727,0.4249449409418188,42,35,BRD-K00004595-001-01-9,cilofexor,0.9998823550455124
-0.18217390004295383,-0.15683553447951365,-0.025338365563440185,0.42287005388013377,41,32,BRD-K00075632-305-02-9,Adriforant (hydrochloride),0.9998823550455124
0.23116466676266803,0.256049209752353,-0.024884542989684982,0.3262616749432331,41,32,BRD-K00079018-003-02-9,Nepinalone (hydrochloride),0.9998823550455124
-0.15579716275748723,-0.13093729049352698,-0.024859872263960248,0.4541173748088215,42,36,BRD-K00004653-001-01-9,S15535,0.9998823550455124
-0.06355065574344369,-0.03908531719150717,-0.02446533855193652,0.15931032407945278,42,36,BRD-K57365211-314-03-9,mangafodipir,0.9998823550455124
0.05041610755158295,0.07436763439383523,-0.023951526842252283,0.35062525060175576,42,35,BRD-K06405316-001-04-9,CID-2745687,0.9998823550455124
-0.19982041881222834,-0.1759017358711521,-0.02391868294107624,0.2920807003210165,42,35,BRD-K48875051-001-01-0,ligustilide,0.9998823550455124
-0.02949326793304867,-0.005980743584816139,-0.02351252434823253,0.33185959870113824,42,35,BRD-K30284967-001-02-9,6-aminopenicillanic-acid,0.9998823550455124
-3.130838300713478,-3.1078280431761947,-0.023010257537283252,0.4531735056992319,42,35,BRD-K57243773-001-01-6,FRAX486,0.9998823550455124
-2.7137899521841344,-2.6909613514938475,-0.022828600690286915,0.4531735056992319,42,35,BRD-K00003165-300-01-9,sardomozide,0.9998823550455124
0.045135707475598856,0.0679346410658368,-0.022798933590237942,0.3659075225874925,42,35,BRD-K00003372-003-01-9,CGP-25454A,0.9998823550455124
0.12984862725263893,0.15243867101405106,-0.022590043761412132,0.48979795147303706,42,35,BRD-K37635256-001-02-9,S-07662,0.9998823550455124
-0.154601240179046,-0.13240592837977305,-0.02219531179927295,0.35062525060175576,42,35,BRD-K51776215-001-03-9,TC-S-7006,0.9998823550455124
-1.882335835324338,-1.8602120527528574,-0.02212378257148062,0.4329775667419748,42,35,BRD-K00003309-001-01-9,GDC-0084,0.9998823550455124
-0.26698764270848335,-0.24489199174587528,-0.02209565096260807,0.1042145954114802,42,36,BRD-K00005333-001-01-9,H-151,0.9998823550455124
0.07664965170243361,0.09817495402179875,-0.02152530231936514,0.46235642653594605,41,32,BRD-K00091136-303-01-9,Burixafor (hydrobromide),0.9998823550455124
-0.019430408758099833,0.0018441506314559241,-0.021274559389555758,0.45809175882822956,42,36,BRD-K00004696-001-01-9,leonurine,0.9998823550455124
-0.06412447256741778,-0.0431206430048223,-0.02100382956259548,0.20220746681319984,42,35,BRD-K05355328-001-02-9,anagliptin,0.9998823550455124
0.013326630804286818,0.03432582714539142,-0.0209991963411046,0.7149067301133881,42,35,BRD-K92435527-001-03-9,PF-04885614,0.9998823550455124
0.016631647218251853,0.03698552915390401,-0.020353881935652157,0.48164079569201673,42,35,BRD-K50865540-001-02-3,PF-8380,0.9998823550455124
-0.02515006813533759,-0.004839528651809994,-0.020310539483527595,0.6896044822530234,41,32,BRD-K00075715-003-02-9,ABT-418 (hydrochloride),0.9998823550455124
0.10526174015074308,0.12494783809829373,-0.01968609794755065,0.11868430253878076,42,35,BRD-A52551912-001-02-9,ATB-346,0.9998823550455124
-0.09211456694127051,-0.07249843593016161,-0.0196161310111089,0.2069982207044892,42,36,BRD-K65480835-001-02-9,siremadlin,0.9998823550455124
-0.004918011235787629,0.014574857511150272,-0.0194928687469379,0.4098584457784107,41,32,BRD-K00091113-001-01-9,BIIB068,0.9998823550455124
-0.11485196300873224,-0.09542447122766054,-0.0194274917810717,0.369762700212403,42,35,BRD-K26501486-001-02-9,SR-1078,0.9998823550455124
0.012726081408117929,0.03197347605311863,-0.0192473946450007,0.6379341625001085,42,35,BRD-K99750640-236-20-3,cefazolin,0.9998823550455124
0.06390897312112627,0.08306171003851426,-0.01915273691738799,0.4249449409418188,42,35,BRD-K00003220-001-01-9,acumapimod,0.9998823550455124
0.006077534962469848,0.024982222444078758,-0.01890468748160891,0.714406429317765,42,36,BRD-K83834509-001-04-9,PTC-209,0.9998823550455124
-0.03879443983166827,-0.019901205074536993,-0.018893234757131276,0.4612889384413,42,35,BRD-K94313941-001-03-9,A-804598,0.9998823550455124
0.021091808357038756,0.03990851851621571,-0.018816710159176957,0.28900941392481594,42,36,BRD-K35984734-001-02-9,ZSET1446,0.9998823550455124
-0.08254591929371025,-0.06393071622401976,-0.018615203069690486,0.5346470771445351,42,35,BRD-K58938839-001-06-9,cyclopamine,0.9998823550455124
-0.06600153466285887,-0.04752687220598665,-0.018474662456872216,0.25772507243266757,41,32,BRD-K00091100-001-01-9,Antineoplaston A10,0.9998823550455124
-0.13785352618602748,-0.11937959357694197,-0.018473932609085503,0.48448054830968934,41,32,BRD-K00090659-001-01-9,Etripamil,0.9998823550455124
-0.15657183316418571,-0.1382123580729093,-0.018359475091276417,0.4612889384413,42,35,BRD-K89709433-001-03-9,HER2-Inhibitor-1,0.9998823550455124
-1.4204957252779233,-1.4022916679058444,-0.018204057372078974,0.30628951014637834,42,35,BRD-K30421675-001-04-9,JNJ-64619178,0.9998823550455124
